person,tran_count,tran_amoun_tot,tran_amoun_mean,tran_amoun_max,tran_amoun_min
8d4554196c5b4a8e84ebfbbfe9d082b9,4,121.3,30.3,39.6,24.3
8d45dc32d8bc4a01baf15f3d52effb15,3,71.9,24.0,27.2,19.6
8d47cbb1da6a4503b2e3b7abdebf6ecb,4,85.6,21.4,25.9,15.2
8d49501a3a90477da47e6633109bf8f9,8,116.6,14.6,23.8,8.0
8d4d3da98c7b40d4840564524c0d0d4a,7,178.9,25.6,36.5,14.2
8d501b5bda454c188e837579f8a1c50d,2,46.3,23.1,25.7,20.6
8d50d555f002482bacd7d80c68ae452c,15,152.2,10.1,20.4,0.4
8d510f13c7a34e6d954a54798f67ec94,8,125.3,15.7,27.2,8.4
8d56d3c052ca42549c86475b454c7a20,3,48.1,16.0,17.2,14.1
8d59a5826cc547f58079c94ac2c9ea50,4,88.0,22.0,30.1,15.8
8d5dc8f536bb487e9d5c72db1367b1d2,10,472.7,47.3,355.4,5.4
8d64530bed704d2285f1e3abc7057436,15,133.6,8.9,36.1,1.9
8d689f719e0b42edb5947f381f159cb1,4,79.6,19.9,29.3,10.7
8d7c5413f98d405e88fd4f35cb705780,10,18.5,1.8,5.9,0.0
8d7d3db57cbe48929746f887d29d453b,1,25.7,25.7,25.7,25.7
8d7f019460c6461e9eb6d2022d8b84ef,3,12.5,4.2,9.2,1.6
8d80970192fa496f99d6b45c470a4b60,9,40.2,4.5,10.8,0.9
8d857a9497b94b83852a5b71568b5781,8,15.3,1.9,7.1,0.3
8d87b4721b494123b655374a403a75ed,13,121.6,9.4,14.1,4.5
8d8eae1054a84ecd9ec8879fbc0858f9,6,106.8,17.8,22.7,11.7
8d8eb830eb21469a98fc037cbf5ebdcc,7,139.1,19.9,115.4,1.4
8d91f3193485407383ab8aefb1aaf830,4,6.2,1.5,3.0,0.3
8d96c3ad478243dc85d2767d65458372,5,43.0,8.6,14.5,6.3
8da164af7cdc4aa6b0fcde2e0d18284a,3,60.0,20.0,31.8,9.5
8da7dbbe9db544c994ef7ee31cfadd60,13,194.8,15.0,22.1,7.8
8da83bf53b2e41f8b25ddead7f20b373,10,36.6,3.7,8.0,0.4
8dabe2142cdf4013a6f4786edf8ab00f,9,167.7,18.6,28.3,7.5
8dadd4f054dd4b57a445e8439956ee67,4,15.9,4.0,10.1,1.5
8db03c98a26844ac9b4123910cb6641a,4,8.7,2.2,4.6,0.4
8db3081752cc455282c831cc236dec91,5,107.7,21.5,26.2,16.4
8db30a2bb6834567885d0ba2c442774e,12,259.0,21.6,32.0,14.4
8db6b535086043c8ad6e919f513d1ce5,17,221.7,13.0,24.0,7.4
8dbd514f2c2e41eb91c3b6cca4292787,6,144.6,24.1,33.2,13.1
8dbec27b9b1649ae8f3290bde6f120d4,6,89.0,14.8,24.2,6.3
8dbfa485249f409aa223a2130f40634a,36,76.5,2.1,7.8,0.2
8dc160d00632491db79ee572a13cb7cf,6,14.9,2.5,5.3,1.1
8dc17515545e42d9a2974a3aebc3aa69,8,20.8,2.6,4.8,0.6
8dcb36c5d140499a91f4421db75042f9,3,53.2,17.7,19.4,14.4
8dcbd64b4c664b5da20e8203ca26486c,9,13.3,1.5,4.6,0.2
8dd102d906ef46aebcbe8a3bfb8a9760,9,15.5,1.7,4.5,0.0
8dda575c2a1d44b9ac8e8b07b93d1f8e,7,83.3,11.9,16.0,5.4
8dde4b781285452389601b43a0ff09b0,22,108.6,4.9,10.5,1.6
8de27665b103421f840103be3a5b071c,1,21.1,21.1,21.1,21.1
8de31c12e1a84858bb1d18c6c9272a7b,5,80.6,16.1,18.6,14.2
8dee67fd2fb842eb8ae0439e3b03355f,8,23.8,3.0,10.8,0.6
8df06dd9393c4268949244071f1c2dfe,12,108.0,9.0,16.0,4.2
8df3bb97a75a47b08c87d2cc3187eeb7,9,33.9,3.8,5.9,1.0
8df451b46a79479e8235ff07fe15871f,6,67.8,11.3,15.1,5.4
8e0c1ffebf2a47d281210fabbd41d56a,21,770.6,36.7,449.0,9.2
8e0d066a2e84415eafbe5d1b1d97e930,1,18.9,18.9,18.9,18.9
8e0f512b4278472782bd4e1154cfa3b5,9,22.3,2.5,6.3,0.4
8e1ba6f52cee49b8aec20c1134e2b906,5,73.8,14.8,19.6,7.3
8e1c2a8b7d7f4bc695ef755c2d2e6df1,6,12.5,2.1,5.6,0.6
8e2649dbe4f54d869ad0f4fd80f45ea8,11,224.1,20.4,30.8,9.6
8e269f4308474449b814df285c4de66d,11,25.4,2.3,4.5,0.4
8e3924cc32b84c469e6dcf2102774e0f,5,13.1,2.6,6.3,0.3
8e3a21fbcf7c417e9ad84aec4d60333b,13,207.4,16.0,23.8,8.6
8e40bd9c75914bd6ab7a10d9d7eea254,6,102.5,17.1,28.0,6.9
8e4192840ed54d42bc0a02e5bfba55ae,4,8.5,2.1,5.4,0.5
8e41b43818f144b784fc64fe8c27d3e7,8,14.6,1.8,4.2,0.2
8e43748a7a604565873aa31d0fa91089,6,120.5,20.1,27.4,9.6
8e508511652c446a9debf0c20f5f5163,9,184.8,20.5,26.4,14.7
8e5dd180969f441498b595d08e57a3bb,1,10.2,10.2,10.2,10.2
8e61c1ebbd2e48afa8588515534446b3,2,6.0,3.0,4.6,1.4
8e62dbff5dac441391ee3a5564270085,3,7.4,2.5,5.4,0.6
8e69524a95744014b8ac926abb995486,14,232.7,16.6,24.4,8.5
8e6a1fd8b5fb499ba8e765db85803e7d,12,240.6,20.1,29.7,11.5
8e719931317d485da04f40c8547e0b7a,25,83.0,3.3,7.8,0.3
8e72ac4ba0284eaaad4de2aac41287b4,15,330.4,22.0,29.5,14.5
8e78ecc6a7eb4c06a4a761b17a0e165d,12,33.2,2.8,9.1,0.1
8e7a22dd150f4ecea1a6be17be1d2381,17,31.6,1.9,5.1,0.3
8e7c7465e98c43d8a01f51e2b5c29542,12,32.7,2.7,9.0,0.0
8e7c87c1927d4f05ad25b0cbfc1cce54,8,31.2,3.9,7.0,1.3
8e7d398d4bd948e397e201ad2bd5cce8,27,94.8,3.5,13.6,0.1
8e8349489783426e8207c2f4725beb96,5,70.0,14.0,20.8,8.3
8e8580d9f8224c8397410477dd67cdd9,7,109.2,15.6,20.5,11.5
8e8a1561333e474ab3bfe339f06be078,3,67.1,22.4,22.8,21.5
8e8c022a3b034c139b5f34f5dfa0fbad,8,20.5,2.6,6.7,0.2
8e8ee76d4fb246738dddb81b86295cfa,7,32.2,4.6,9.2,1.4
8e92f0cd54c24f87b8405fa73b818529,6,82.4,13.7,21.8,6.6
8e96eadadb8c46bebc04f2697f4367fa,9,26.4,2.9,9.8,0.5
8e9cc6311a2e450c9d95f98f1f10c17e,18,77.8,4.3,13.6,0.3
8ea0513ddaa34071be030721b66d0536,9,163.2,18.1,23.4,5.2
8ea3ffcc740848f99c9679e3bc3c9c80,7,17.6,2.5,3.9,1.3
8eab9be9b9d74cc98d1ae62eba6c9182,14,34.0,2.4,5.0,0.6
8eac3a07beef45039598e17e7a0f54c2,2,4.3,2.2,2.5,1.8
8ead309bb7254edbab114c8837cd54b2,8,150.7,18.8,34.0,10.4
8eb15bfe6dda4e3b806bcc93703f134e,5,22.7,4.5,8.6,2.8
8eb1d5e323384aa8bd184749bf9cfc69,8,129.6,16.2,28.3,8.5
8eb604dc765a45a38b4212751af99ae2,2,42.6,21.3,25.7,16.9
8ebaac00906443a790b0afd653489897,13,138.4,10.6,17.5,6.4
8ebb4b878bae43feacae47f0fad3654a,8,34.1,4.3,10.0,0.7
8ecb286416264dd8bc91cb58d209224e,21,277.3,13.2,27.1,4.6
8eccb7f58aaf47c98a7a74ed6ba0d7a4,6,21.5,3.6,7.5,1.3
8ed32223c4524896905fcdcc875e55f5,6,8.8,1.5,2.2,0.4
8ed5af89308d4dae98b33701331926ad,6,118.7,19.8,28.2,16.0
8ed64cd9600948b89eb41be4de183788,11,213.0,19.4,31.8,9.6
8ed66913c59348ca9e5ff003863ff830,3,38.9,13.0,19.4,8.4
8edaf0e1d7e44db4a81f2c3acec22665,15,244.8,16.3,28.5,8.9
8ede89b780e9419aac2ae07f9c5bc056,6,156.4,26.1,38.3,16.1
8ee581b9251e4000923afc441415b4a0,2,28.2,14.1,17.9,10.2
8eecf3a6faf84c2d8ece8898c91c86b3,3,81.5,27.2,34.8,18.8
8ef02a08de334e00aed132b660069a6e,5,6.9,1.4,2.3,0.8
8efe784d3d864d1294e5d6c71af22032,12,494.2,41.2,363.3,5.9
8eff47d0d9164301982fac938da935e0,5,25.2,5.0,9.0,2.0
8f0054b7204e44e9849b95b7c9234d97,9,178.8,19.9,28.1,13.2
8f01de594bc74a36a81338648ccc8115,13,152.8,11.8,22.2,2.9
8f0399e00b9a47f89f5bc5c3ccf2b457,9,237.3,26.4,47.7,16.2
8f0a8e9ee7a548a2a9df1a27336d51b3,7,75.5,10.8,17.6,7.1
8f0d8c7a45924f688c140dd9fe4db0b4,10,27.5,2.7,4.9,0.8
8f0e2df6cc8c4bc2926ca426820789e1,5,13.8,2.8,4.2,0.9
8f11863ca0bb42f78bacaff28e0a30ff,12,165.9,13.8,139.8,0.9
8f11c23b3301448f993d6885bff9d0f8,4,83.2,20.8,29.5,11.3
8f178a1663bf4018b788fb310ea27a43,7,135.3,19.3,25.1,12.6
8f1d8f4875d04c83b826a9df90dedfe4,5,119.3,23.9,43.4,11.7
8f26a78925e24c22a03dc134fb44fc4b,4,5.0,1.2,2.9,0.2
8f2d36e9780b4ce095e53920740e72b3,8,137.1,17.1,26.0,9.9
8f30238504d3473c88f216a4bec31503,14,52.1,3.7,10.0,1.1
8f357eea66dd47e7ae3f5c59024f391c,8,24.2,3.0,5.8,0.2
8f37f5ae5a83466dbb763b7a8afddc8c,10,30.2,3.0,7.1,0.2
8f3d34f0adde4c659a1d8ab887637ba5,7,29.3,4.2,7.8,2.2
8f3dfac303b74df788dae87f1a3eb2f5,12,200.8,16.7,26.1,8.8
8f3fad8b7e00406bb946952b213105be,2,13.4,6.7,7.6,5.8
8f432063d9b140e98901b585ff0bed5f,19,84.6,4.5,10.9,0.2
8f4364144e0548f885b390f28aabe2b8,12,39.1,3.3,12.2,0.6
8f45a5974df34ff3898cb0fa61d28dcc,14,305.7,21.8,36.2,11.5
8f49208643f64e17a1f0768711661215,3,66.6,22.2,25.2,18.7
8f4981a5cfb1444c97a0a77af1188144,5,93.5,18.7,27.4,13.8
8f4a3a857dd044f3add94a814cf357e8,3,52.2,17.4,19.2,14.8
8f4db7b3ffbf409fbf5185c266ae4630,3,79.9,26.6,74.5,2.5
8f5146270f5745d4862514da8a7b6620,5,114.0,22.8,26.8,17.3
8f5430f8f2f442abaf2e6661a26a22a4,14,288.3,20.6,34.9,14.7
8f5592cf479e4fd3b37fdfffa65977ff,4,79.4,19.9,21.6,19.0
8f603ca13a9740dd9d6cc553166b5a2b,10,29.7,3.0,6.1,0.0
8f640d43c9724dd5979461559671a541,11,201.2,18.3,23.1,11.8
8f68a2ee85fe41b5bd1b01ed54a34e27,11,267.0,24.3,35.0,12.6
8f69479443a14508b20f74a442acc707,9,148.4,16.5,26.3,8.8
8f6aad9d78ae48e4a815c988e01ec52d,6,16.6,2.8,4.7,0.6
8f6cd6d39d694147bda234a38368d99d,6,745.5,124.3,637.1,10.2
8f74115993464fdb90658daeef20a4d6,8,163.5,20.4,27.4,10.2
8f76a76ca301454783aca01ee36103c9,17,62.1,3.7,9.4,0.4
8f7ccdf48ce94663821995f157a16dd7,5,9.6,1.9,7.3,0.1
8f7db58c30814b8ca40c3bb7c55f20fb,11,22.4,2.0,4.3,0.3
8f7dd3b2afe14c078eb4f6e6fe4ba97d,8,125.6,15.7,23.5,10.0
8f808e51d5614c859a4cd1ea857ba917,6,22.4,3.7,6.8,2.1
8f82848007d649a5bb278dcf5df58acc,6,18.8,3.1,8.1,0.2
8f8996f783fd4557b02477da81d3a6e9,4,12.2,3.1,4.3,1.2
8f8e6021ca784840b5c77a7e9647c751,6,10.4,1.7,4.7,0.0
8f8f67a5f1544d8ca00470d147575de9,3,70.2,23.4,29.0,19.9
8f90fb8f93304318b7b0dc8621673c71,12,230.0,19.2,31.0,9.3
8f96205fd4b5417f8ad3771926ce0c79,22,58.7,2.7,9.3,0.3
8f97634e6de846dcad837f2080273ee5,5,18.0,3.6,6.9,1.3
8f99435bebc2455bb4d3a2c931399f37,12,256.8,21.4,35.5,6.9
8f9b3a14beef4771a37fc05f1d7574d1,19,50.6,2.7,8.2,0.2
8fad4dd94f244217b604184516cab193,4,110.6,27.6,30.6,24.5
8fb39b62a0ca4a289bd8886f119ab450,10,107.6,10.8,24.6,5.2
8fb5f8a4896644dda0ec623373676483,5,392.1,78.4,351.7,6.0
8fb9bc325baf46f0b7072be8498d6d9b,5,83.1,16.6,24.5,9.8
8fb9ce41cedb4a34bcbb56836d3bf622,11,161.8,14.7,115.6,1.7
8fbb14f4f4a24f2c98c1cc7672e6be2e,10,166.6,16.7,21.6,7.4
8fbc24ca2c8a4f16873fbdfe6b29f5e9,23,104.9,4.6,17.4,0.5
8fbfe35c416c46089dcf3fc0944eb911,3,8.9,3.0,6.4,0.7
8fc40f08bcc7442796802b19ffcc9e04,5,141.5,28.3,43.3,19.9
8fcb585e133e4905bf90587609d01f49,14,90.4,6.5,15.1,2.7
8fcb91fc24334be398bfc8fca03223f5,14,115.2,8.2,20.2,2.8
8fd1b23ea1874f6d9b1f3b2bf0024cb0,2,2.6,1.3,1.8,0.8
8fd7cb84c942420f88381e498e81ba5a,17,57.9,3.4,13.0,0.2
8fda24811f1f4867afa33c7a3a8c347b,19,61.5,3.2,12.6,0.1
8fdb780cf1844206bd605313965cacf9,14,27.3,2.0,7.4,0.4
8fe77d1fbeb6475a863322c99f6a5eff,11,76.4,6.9,11.0,3.8
8fe8282fd6d540579f8dec7b183e0bd2,4,91.5,22.9,26.9,18.0
8feb7b4289bd4515a2ee2c9bd0aed75c,5,9.2,1.8,5.1,0.7
8fecd95fe7b54cc2a130e35ba5a77f48,11,211.9,19.3,29.2,12.0
8fecf802b2d44d15afa079e46ce207c5,9,22.0,2.4,5.9,0.9
8fef088adc7f4d9e942bab5a229eed42,7,27.3,3.9,13.6,0.2
8ff5631582df4e07a0df6d4c59c86000,3,1.9,0.6,1.4,0.1
8ffe01892d014f09aeaa86a225356d76,11,166.6,15.1,22.0,10.7
90004f6b433f4936a7a21c4ff51b3770,12,33.2,2.8,6.8,0.8
9005b91944a54323993fa61c7cd611f6,9,19.8,2.2,5.3,0.6
900bd381494a4944a0ffb071e8a0241e,6,18.4,3.1,6.5,1.5
900cc48bfa9f47448bb4e0b846e2f4d7,8,152.4,19.0,23.2,13.1
900e1382081b49b6ac7512fc02775d0f,8,152.2,19.0,25.9,8.9
901a3a7315804f90b8d8c93db67b28fc,10,158.1,15.8,27.0,7.8
901ae89d52174d75866782d162ea1d8f,2,33.3,16.6,20.3,13.0
901e3bdd943244ccb87af0ed7dcf0680,3,9.4,3.1,3.3,2.9
901f507c12454369973a38635f53407d,2,42.5,21.2,23.3,19.2
902fa20e066d40458c82d982ff17428c,8,133.1,16.6,24.1,10.4
903101be9bd74ab7b84486358464ad93,15,48.9,3.3,9.0,0.3
9036c74e796741abadcd03cdede004b5,15,252.2,16.8,33.1,7.9
903fa17ff106494b85e56afe5dd48c6f,12,24.4,2.0,5.8,0.1
90406ad6c3514a198837be67b6b59cee,1,2.6,2.6,2.6,2.6
9045d97579294e3287696d71cad9c68d,18,51.0,2.8,6.2,0.1
9047bdfc8efc47b0bae7655fc94c38dd,14,35.8,2.6,6.3,0.6
9049d32b67484ca3b4e64b6fe134bd17,5,10.6,2.1,3.4,1.3
90516eea796b484399dce5b20d15e207,7,92.8,13.3,28.3,6.1
9051ff3eaf2947038a6d716fd7a076cd,14,204.6,14.6,23.9,4.7
90596138fff840eea528be9100e00f09,12,606.2,50.5,463.1,8.2
905c7b26eac2451b9b1f0ebc7be8b9fd,14,577.7,41.3,414.2,7.1
905de0fd4a18487bac15b2d95f2c1e3d,11,27.8,2.5,7.0,0.4
9061463d5dca462e929d07a3481417ec,8,127.7,16.0,28.1,8.4
9066980ec7ea44889f8b1d326b710ebc,5,9.8,2.0,3.8,1.0
9066f87282d546eaa100c21bcd4aa3d4,12,124.7,10.4,92.7,0.4
906a503983444d939dbb4c97e34ba9d2,11,226.4,20.6,29.3,13.7
906afcda14ab4ef9b45942c626d10771,11,178.9,16.3,26.0,11.1
906cd9cfb5664a42a8d5b878b7fa4787,15,220.8,14.7,22.0,8.4
906e0eeff3bc43d79e3686adf7232594,7,203.2,29.0,41.1,19.9
906e1f701d7b4873881036d5bdc7c4ee,2,5.2,2.6,2.7,2.4
90736b31525f4d46aef7d41c3f83be95,5,25.9,5.2,8.2,3.2
907499fcdce34a39809c3540af995d49,13,217.7,16.7,29.0,8.8
907a887894d14bcc9dc55d24a2e3c464,9,22.1,2.5,6.4,0.0
907e78791e0a4e58b91eee23eb7048d0,13,217.3,16.7,33.1,6.7
9085ad083d7f4433809dc613de17062f,12,30.0,2.5,6.3,0.5
90889f5331094214b9e2b3baea2c4f4d,3,70.9,23.6,32.3,9.8
908a31df69cf4490836a8b25aa8aab87,2,39.7,19.8,23.8,15.9
908e75ddf53e452d846784117066831d,10,29.7,3.0,6.2,1.3
908ed9c56d3c43aa9a644a56595f70d0,8,91.2,11.4,16.7,6.1
90939ddaed134ce9b21590c319154395,7,204.3,29.2,43.0,21.9
9096694eb31b4b9fb9c12fa9c626d028,12,108.8,9.1,14.9,4.0
90978e0ee5ae4ce5a08a3e76e3b6e6ba,6,122.6,20.4,30.5,12.4
909e3fa887a448a589f2ae26d9ecc43d,6,86.6,14.4,19.7,9.2
90a221d6183c49d68dd6b2d17e67b2ba,6,24.6,4.1,9.2,0.6
90afa41287144f5fab10fef8a7eb4fac,20,364.8,18.2,169.7,1.6
90b1cb2159f94783b0e642b549f593a5,16,35.3,2.2,6.4,0.0
90b9b612883340d683fdc1979dd79831,10,276.4,27.6,38.6,17.6
90bc48f7e27d4ad8b2c9044f98009978,10,189.4,18.9,29.5,5.4
90c964405bd74fa68a29af133eabe0ba,9,238.9,26.5,33.7,17.2
90cae853cfaa4f42b5e397d518d7073f,19,48.9,2.6,8.5,0.3
90cfba91804d4402a284481e53f50efc,17,189.0,11.1,20.2,4.6
90d003287a0842288e7d27e5322f01ce,3,8.0,2.7,4.3,0.6
90d4230563d6424d898924544b5008c2,10,16.2,1.6,3.8,0.2
90dfc96997d44f93a88979acfe71d64c,2,47.1,23.5,29.4,17.7
90dfdd37a816473ca7fd1fc806c657e2,5,117.6,23.5,36.7,17.9
90e3006dafc4487aa3edadcaa8cc36de,8,88.8,11.1,16.4,7.0
90e5d2a83ab744d99e01128adfa49d7c,11,130.0,11.8,23.8,4.6
90e92f7c1af5428ba3b5f3c418017663,8,38.0,4.7,8.4,0.8
90e9f6de2d6f4830b544b4524a509f84,19,192.1,10.1,21.6,2.2
90eb7527cd1246239be019df93f165bb,2,6.0,3.0,3.6,2.4
90ed420d955b43d39508069c1407c4eb,20,155.4,7.8,88.0,0.4
90f4075d71ba44029655b4b0fb42603f,5,10.3,2.1,5.3,0.4
90f6e4755b3a4b3facdc9edcab44ceef,4,9.3,2.3,3.7,0.8
90f8ee85ce1c47d5a4d9a28e7545b356,11,160.4,14.6,23.9,9.3
9101b26c40b14569a605714740c8b355,22,93.1,4.2,11.3,0.5
91076437219d41eeab0035d1e1419925,7,204.3,29.2,39.8,19.6
9109b199a0e14ec4be054d2de0ab317d,17,32.4,1.9,8.7,0.1
910a58abd30c4df596b3904b4471c626,8,115.2,14.4,17.0,8.6
9126f824e7734fac9681e726914c3f1f,4,92.7,23.2,26.8,20.3
912bd9b101644fe790ae037d16774b92,8,162.2,20.3,22.3,16.5
912cd8d71f864bc8927ca1ff4a7a800f,14,57.6,4.1,15.2,0.3
9131dfc0370c4dea85ef9f5c4d4177ce,4,10.2,2.5,4.2,0.8
9135dfc3b2284f68826e31dc2c9f8e8d,7,24.6,3.5,6.4,0.4
9145d0827cb14cfb8931c0c270875475,19,337.6,17.8,27.7,9.0
9147b2cb3dff4a7ebb9a21bb955fee44,8,151.8,19.0,25.7,10.1
914b1197292542a8abfb958fd7b4efd4,16,49.9,3.1,7.7,0.8
914b49e0ccc8461f936a87ddeeae5660,4,62.7,15.7,25.4,10.0
91500f8c94464be0ae271ab021aea6b9,3,16.2,5.4,11.2,1.0
9154e4f1dd0a41929fd1b6dfb3a32d69,3,17.5,5.8,9.5,0.9
915fc599460e404fbf2c49bce8309a0c,11,41.2,3.7,8.0,0.8
9163e597059d49aa8e3d3428d3fbb35a,6,18.5,3.1,8.1,0.2
91659a8581b3422480a27aff43e9ba45,3,5.1,1.7,2.6,1.2
9167e22d29424914b532d9d2da99f1f6,7,175.8,25.1,35.8,15.4
9167e9a964144abcb7c1b7d634f4d71d,9,31.4,3.5,9.0,0.1
916bae5b5bdf49ad80b2edfbdd763e14,8,98.3,12.3,20.6,7.2
916cba965ea448ad960951003103aff8,8,176.8,22.1,33.6,11.2
916d513074dc4cbead2c1fb4070a06e4,3,47.9,16.0,17.6,12.7
916e3f0e54ac41349f8da721d1ab233a,10,18.0,1.8,6.3,0.0
917c006586784776a1d11ba0e7671158,5,13.0,2.6,3.2,2.0
917c54dadd014c42bc06a2317d98b8bf,22,64.3,2.9,6.4,0.1
917d62660b1e4b03bf42946e1319897a,10,33.0,3.3,8.3,0.2
917dee13d24f45548be30b7bb32ba50d,10,173.3,17.3,28.7,9.4
9180f430f01246179974362609f258b0,13,168.1,12.9,22.1,6.4
91822a0b4815413a82199d25c7293fc7,3,4.2,1.4,2.2,0.3
918a8c25939b446b8d906e335724c31d,11,142.4,12.9,21.7,5.2
918f1648bd1741dcaecafa7e30c0920a,3,9.4,3.1,5.9,1.3
9196c2bfb739494f902a13bab46199d2,17,286.8,16.9,30.2,7.1
91980427ebe04cd7be18426320375cc5,7,25.0,3.6,10.6,0.4
919ee63437d742729f1f502ae9e619d9,10,168.9,16.9,31.2,8.4
919f3f6565a544d8a06eaef8e6a86d9d,11,208.4,18.9,29.6,9.6
919fd37f06054f548f34da7cb110eef6,15,23.8,1.6,4.4,0.1
91a2c0a57b2049a3b0b8ea809e9273b5,7,24.7,3.5,5.1,1.4
91a2e177e57a4a2287e02a4fc8efa6bb,6,38.4,6.4,20.7,2.0
91a5f86f02964fa5b6a41b531547815d,10,148.6,14.9,21.6,6.0
91a69d5cba394b1b8206daef3d95514c,2,1.9,1.0,1.4,0.6
91aef7566d8c4965aa29687a05a9ab25,25,231.7,9.3,18.5,4.1
91b4ec7019ad47538ba7a3b82f1119af,23,468.1,20.4,30.5,13.1
91b4ffda0b294d6eb73aab7658960733,2,11.5,5.7,7.2,4.2
91b6794119874c0e94e620a47fb56a57,4,21.2,5.3,7.3,2.1
91b8bd3486414b79a3cf714f2f63d51b,4,71.0,17.8,23.7,11.3
91bd75d075614ac6802816fcb6009258,9,23.4,2.6,5.8,1.5
91c5a185b1c54958834e4f3fae8b31b4,10,38.4,3.8,11.1,0.9
91ccf5dc4998403e94205f194efd95e0,10,178.4,17.8,28.8,9.0
91cec8d70c5a4c5aa04a0ee01653e5ad,6,179.2,29.9,41.0,13.4
91d4029efe87429984d0152b669cea65,7,8.0,1.1,2.1,0.0
91d4a97d4ded46ff8fd8a35e98471925,21,150.8,7.2,15.8,2.2
91d9e3da49d948c6b5df97d390d91a38,11,110.8,10.1,20.9,3.8
91dc71c4e9bd45b0861825c32f5ee8f9,4,12.1,3.0,6.2,1.4
91e468b270e34598b1ed3992f1200a97,10,114.2,11.4,18.4,5.8
91e68a13d7e5471cb53796d45b04f359,5,87.8,17.6,24.4,8.4
91e8ec094d0a4e1ba88bf1b346c62762,3,15.4,5.1,6.4,2.7
91f94a5f78434d63803c89c44cef567e,13,200.5,15.4,23.0,9.2
9200d40708ca42fdbb9c42ba1b0899ec,6,153.4,25.6,32.5,15.9
9206ea0810554e108e66f0cc3058b539,12,273.3,22.8,31.9,11.4
9209b9540a0c4ae08cda81a6db0e4019,5,3.1,0.6,0.9,0.4
9209f7b9edb14e8ba344d9ce27a3e16b,7,13.3,1.9,5.6,0.6
92105bd31e38472ab74fbb1345e0ad7b,7,155.7,22.2,29.6,13.9
92153f7cdda8486b9a2214ceb11b1a17,12,46.9,3.9,10.0,0.1
9215974995e746d79398eb22de1c9742,13,99.2,7.6,72.2,0.4
921fa526aa10416e826a283e8e0cc359,7,23.1,3.3,6.8,0.5
92214286965d4eb1ad14dc8b0b04a20f,8,89.8,11.2,22.7,4.1
92295cd152354d4bb9389da6a175c118,11,32.8,3.0,9.8,0.1
922a5db194704c84a436511c5ad50c43,8,11.4,1.4,3.8,0.2
922bc55bc5f04367bc0441b1971b3d39,10,130.6,13.1,19.4,5.1
922df90b9d774bd59b64469bbb9d47d7,6,22.9,3.8,7.9,0.5
922e38dbc17344eb94c7cd0cd3ae8dcc,8,137.9,17.2,24.1,10.3
9231358f6bcb4e2cbc83658d4153f932,17,64.2,3.8,7.4,0.8
923221df63774ab78306eaae67a86082,9,21.9,2.4,5.9,0.5
9232bc9e68744227bdcc537e44d159f7,2,40.4,20.2,21.9,18.5
923387ca2d04480fba075dec7fb7c535,4,90.4,22.6,27.5,20.2
9233f7c6a0ef486291e21a8f60057c2b,9,19.7,2.2,4.2,0.3
923afabe892840a4a909b00a3114a290,5,6.3,1.3,4.2,0.0
92403f01dcca4ecc8c7921e003626e2b,3,73.8,24.6,27.0,22.4
92414ff6bec148b9b72a69483c210932,15,424.5,28.3,36.4,14.2
9244de96cbbd4aca92a3c71979e72b47,3,80.9,27.0,37.6,18.7
92481d2ef5584daa9d4a17725a31792d,14,48.4,3.5,9.4,0.7
924dd5009ef945d6816d0577cdcc0cd5,6,104.9,17.5,24.1,9.0
9250d51a392f4f2691eabff6851dcf66,4,497.4,124.3,459.1,10.3
9253bd91795e4cbb8b3c24f8e322ede4,5,129.4,25.9,30.7,20.9
92543022e84a4f139ad79011c7f182ad,9,138.8,15.4,23.5,5.9
9261954a4ea54ef2ae8b35f21c976833,8,143.1,17.9,22.9,12.0
92672133d37c4d9ca17e23d40f870017,15,127.8,8.5,108.4,0.2
92753745d26945beba2afe7aa2dc7593,4,13.9,3.5,5.1,2.3
9276c945535641e298e84ef79f821851,14,149.2,10.7,19.2,5.8
9279212124864aa8bcb6c5a5d3b70a60,6,23.2,3.9,8.0,0.7
927c00509b334125ba9b845042f3b4b5,8,111.8,14.0,17.4,9.6
927ef2068ee24a5ca4002106b2864291,2,37.9,19.0,19.3,18.6
9281788a6aec48f3b9c3cc7076c0067b,7,96.7,13.8,20.7,5.6
92839af159c04127b655ee076afe2f6c,7,5.0,0.7,1.3,0.3
92865486ac7a4e8c9311568f97426db5,17,66.9,3.9,10.8,1.2
9289e65861794b46976c13aa27fdf762,4,105.0,26.3,29.2,21.3
928bb18c19d14eda9eea213a4ec94360,4,5.7,1.4,1.9,1.0
928d6c295028430dbd5c49476ebfdf72,7,181.5,25.9,30.2,17.1
9292d9ed365349babd237a99f004ddf7,18,196.1,10.9,22.9,4.2
9293e60990864e08960b727a8897ea5f,20,92.3,4.6,11.2,0.3
929464b411144357844a637642af2e2b,11,178.2,16.2,25.2,7.3
9295a791bb4949969b3e3f837c36a753,7,15.3,2.2,4.6,0.8
9299c46942f84bb6b5e98fd78fbb9d41,7,175.8,25.1,33.9,12.3
929b3120972c4af3a37f16a5c0286d83,4,84.8,21.2,28.7,15.7
929e792faa2f4cea8d0a820ee7430ec9,9,17.8,2.0,4.6,0.0
92a01881553f458daa00d6b726dc78d3,24,86.4,3.6,18.6,0.3
92a29f69b0774e9fb4057bc96ec6cdbd,7,76.3,10.9,19.4,6.9
