person,cnt_tran,sum_am_tran,mean_am_tran,median_am_tran,min_am_tran,max_am_tran,range_amount_tran,mean_t_tran,median_t_tran,min_t_tran,max_t_tran,range_t_tran,freq_tran,last_to_end_tran
9ff191ae473344ebaac734546d694975,5,11.64,2.33,2.5,0.62,3.31,2.69,541.2,552.0,444,594,150,3.33,120
9ffbcc23e8584ef4a48f3adff3e3c846,11,62.11,5.65,1.81,0.91,33.77,32.86,452.73,432.0,270,672,402,2.74,42
a00058cf10334a308c68e7631c529907,20,63.05,3.15,2.13,0.47,10.64,10.17,432.9,465.0,18,714,696,2.87,0
a0038bc855994ea28ae8027ed22fffc2,10,210.03,21.0,19.32,12.19,34.46,22.27,413.4,441.0,126,672,546,1.83,42
a006a78a45ae4bc8bd4e6ce4d60db0c1,6,32.87,5.48,2.34,1.54,22.06,20.52,276.0,243.0,42,630,588,1.02,84
a00f336a2d544eeca1410c56fe80891b,2,51.82,25.91,25.91,24.62,27.2,2.58,441.0,441.0,330,552,222,0.9,162
a015968612da43d7984d6316bd7a76b9,7,17.01,2.43,1.57,0.92,6.64,5.72,330.86,414.0,30,600,570,1.23,114
a024732dd4f14bb28d2292422371fec2,11,125.56,11.41,10.48,6.43,17.27,10.84,355.09,462.0,42,624,582,1.89,90
a0293319bcdb40099d7b69090043cb18,5,18.34,3.67,4.63,0.83,5.95,5.12,327.6,318.0,18,672,654,0.76,42
a02ac028e2ed4ff9a9328e3c9b47af58,5,132.51,26.5,27.45,16.99,39.52,22.53,396.0,396.0,66,666,600,0.83,48
a02bb1e96a9b452cbd38a5a3c250b2c6,5,19.08,3.82,1.35,0.44,12.31,11.87,343.2,288.0,132,552,420,1.19,162
a02fb3387e4248e59d67931547dbc575,11,311.32,28.3,28.6,19.95,36.13,16.18,324.0,372.0,84,570,486,2.26,144
a030a3876c974c529ad8acfed1ba0e3e,15,217.67,14.51,14.23,6.62,24.87,18.25,402.8,456.0,6,702,696,2.16,12
a031b6fb8f414f6287d6359150be21c7,13,165.22,12.71,12.0,6.02,26.5,20.48,383.08,360.0,216,630,414,3.14,84
a03223e636434f42ac4c3df47e8bac43,3,4.65,1.55,1.09,0.06,3.5,3.44,370.0,264.0,234,612,378,0.79,102
a03346870c814da292581d7057426910,4,8.66,2.16,2.0,0.44,4.23,3.79,280.5,279.0,78,486,408,0.98,228
a03b06dbe5eb4cfd9187a4e57abe3701,16,339.36,21.21,19.86,14.23,36.0,21.77,334.88,306.0,24,678,654,2.45,36
a03b39358e884a7abd91f726ab6ca4a3,11,251.53,22.87,23.21,11.71,36.97,25.26,344.73,372.0,18,516,498,2.21,198
a043e5b2568541efbe9a1b7fa65b8c35,17,58.43,3.44,3.11,0.7,10.7,10.0,389.29,408.0,36,612,576,2.95,102
a04fcfd571034456aaa6d56c0a3fd9b6,11,309.9,28.17,5.48,2.51,223.07,220.56,380.18,402.0,0,660,660,1.67,54
a05a90a7a5684af3aea2c11dccaf8cce,5,97.26,19.45,19.82,13.06,24.85,11.79,380.4,426.0,12,654,642,0.78,60
a05d5de8d4314ec19162578f67af3fee,6,141.02,23.5,23.34,16.3,31.42,15.12,252.0,276.0,0,528,528,1.14,186
a0661ae79ac14d6aaa6a512c33bb9dea,7,9.46,1.35,0.49,0.07,5.29,5.22,292.29,192.0,24,678,654,1.07,36
a06864f23e3c4709a9c1a0d22bf4be67,16,238.36,14.9,14.34,5.13,23.97,18.84,406.5,441.0,30,678,648,2.47,36
a06a9b36471a41a68ee7ca8f90294f5c,4,8.68,2.17,1.83,0.33,4.69,4.36,373.5,414.0,48,618,570,0.7,96
a06ea635b65d4c24a3ca5a6324f23067,5,144.76,28.95,25.59,21.04,43.65,22.61,362.4,378.0,108,558,450,1.11,156
a074925eb4cd4b46a22fe8206b36ac2e,12,97.4,8.12,8.41,1.92,17.08,15.16,491.5,507.0,258,702,444,2.7,12
a07ab5a369f1420fbe259e6789115c5c,10,125.19,12.52,12.06,5.59,22.2,16.61,424.8,459.0,78,642,564,1.77,72
a07bdee33f0d4572b156cd5ea3133dc4,6,90.87,15.15,15.99,9.13,20.7,11.57,376.0,438.0,60,558,498,1.2,156
a08140db94454cbe8340002e42d56f82,5,104.17,20.83,19.78,10.7,30.37,19.67,481.2,468.0,318,684,366,1.37,30
a0830fd4ac5240f8a4e8576008b0ebb3,11,28.48,2.59,1.92,0.11,7.24,7.13,432.0,468.0,84,714,630,1.75,0
a089537e95d64a0b91f2aef52da63a1f,10,192.25,19.23,18.96,12.54,26.04,13.5,313.2,270.0,162,600,438,2.28,114
a0899ec8221b4e37825a350b2179534c,3,40.04,13.35,11.7,10.61,17.73,7.12,310.0,228.0,138,564,426,0.7,150
a08a56497d1a4a3097c420fd54504000,7,21.59,3.08,2.64,0.16,6.55,6.39,382.29,510.0,30,648,618,1.13,66
a08c5145dd15482d981625c9a1f35b6a,4,103.51,25.88,24.98,14.94,38.61,23.67,489.0,483.0,330,660,330,1.21,54
a08eae366ff245f3bcba710e73899db0,11,203.1,18.46,15.29,8.57,33.38,24.81,247.64,222.0,0,570,570,1.93,144
a090eb93648c43e481b80cd57a708ad2,5,13.27,2.65,2.9,0.29,4.17,3.88,478.8,432.0,294,690,396,1.26,24
a091725845c84b5d99ebe066c5d18b34,10,186.83,18.68,20.69,8.32,25.3,16.98,370.2,387.0,102,618,516,1.94,96
a092308012d345749be1307a63acbae5,5,152.1,30.42,33.81,18.14,42.81,24.67,277.2,324.0,12,426,414,1.21,288
a09a2e837d2545999220c592b6c05956,7,90.84,12.98,2.38,0.4,78.85,78.45,353.14,228.0,108,690,582,1.2,24
a09c68b1798542a6ae9277046de72dc3,3,74.1,24.7,23.29,22.6,28.21,5.61,434.0,402.0,372,528,156,1.92,186
a0a2329e4e9f439d8ed9f6a022806421,3,7.03,2.34,2.58,0.92,3.53,2.61,418.0,444.0,126,684,558,0.54,30
a0a4d8b5f2cc438b86a67d9639123b54,10,142.42,14.24,14.84,6.31,23.13,16.82,429.0,387.0,132,666,534,1.87,48
a0a53c490bf249d9ae7cc0ad1b69e63f,4,11.04,2.76,2.62,1.49,4.32,2.83,520.5,516.0,384,666,282,1.42,48
a0a549da5ddc437ea7e45b22545d5c24,22,77.46,3.52,3.58,0.49,8.0,7.51,385.09,480.0,6,696,690,3.19,18
a0a5f5a4a5e449ad8fb7b922684dfff9,6,109.48,18.25,17.46,13.8,28.91,15.11,336.0,321.0,192,546,354,1.69,168
a0a8652d003f47d08ce7068066d18eab,3,5.58,1.86,1.74,0.96,2.88,1.92,482.0,432.0,426,588,162,1.85,126
a0aa2dbb521e4389b34d0c29a2a77286,8,231.21,28.9,30.58,14.03,41.28,27.25,333.0,354.0,42,636,594,1.35,78
a0aa9007b7554e6583dfc3114fb3ea13,13,191.05,14.7,12.85,6.64,29.22,22.58,402.0,486.0,42,708,666,1.95,6
a0ae43a9b2d343e19a7cddb9c07353bd,3,18.83,6.28,6.04,2.59,10.2,7.61,148.0,156.0,102,186,84,3.57,528
a0b6b36c5f2b445680b119b488e84df3,6,128.35,21.39,19.68,13.7,34.65,20.95,439.0,435.0,312,564,252,2.38,150
a0b7b9a0de5d43a7badb49673bd85c65,10,191.51,19.15,17.4,7.93,39.31,31.38,427.8,390.0,174,690,516,1.94,24
a0b844ea1288468db971d33905f0bb59,3,11.51,3.84,3.92,0.35,7.24,6.89,316.0,384.0,60,504,444,0.68,210
a0c01c81a4e64b869ca3a2860d6dc004,15,181.44,12.1,10.96,4.41,20.6,16.19,462.8,540.0,168,654,486,3.09,60
a0c665be4a3d4240ba24e427776535cf,9,156.07,17.34,15.27,11.96,32.69,20.73,384.0,438.0,6,708,702,1.28,6
a0c805c115194eb9ae7bca089b5b9f58,21,308.59,14.69,15.81,5.67,27.32,21.65,341.14,414.0,24,684,660,3.18,30
a0c952fc76bb439092c0b42031e7e63d,5,135.53,27.11,27.58,16.44,36.29,19.85,474.0,564.0,132,654,522,0.96,60
a0c9c2d90596405b9d17fe1a9e24a954,4,18.11,4.53,2.68,0.35,12.41,12.06,496.5,513.0,306,654,348,1.15,60
a0cc63f326024671a3abb2518f1f34c4,4,21.25,5.31,5.24,0.4,10.36,9.96,234.0,147.0,12,630,618,0.65,84
a0cce574bb7a45e68e0557b83440b001,9,128.57,14.29,14.03,7.69,25.71,18.02,479.33,570.0,60,696,636,1.42,18
a0ccef95a5fd444aad2dcc8a1d97445c,14,56.0,4.0,3.78,0.34,10.33,9.99,257.14,168.0,18,666,648,2.16,48
a0cf2983634744b09f7b2a05a85d869a,5,5.2,1.04,0.59,0.39,2.63,2.24,448.8,402.0,300,648,348,1.44,66
a0db7a1fb55e402cb7f5b8ddc10b0818,7,151.08,21.58,21.64,14.62,27.4,12.78,354.0,300.0,132,630,498,1.41,84
a0dc132fb418479e946d7a450f6c76b4,4,72.63,18.16,19.74,8.32,24.84,16.52,279.0,240.0,78,558,480,0.83,156
a0de41aa3dfe49ca8d6eef995d3eba66,6,128.44,21.41,22.62,14.12,25.26,11.14,272.0,252.0,24,534,510,1.18,180
a0eb0c8c7b0d4a69ab1784e377564379,5,6.62,1.32,0.36,0.06,3.43,3.37,394.8,366.0,144,684,540,0.93,30
a0eb962745114f9f922b67a17940771a,2,3.11,1.56,1.56,0.05,3.06,3.01,384.0,384.0,150,618,468,0.43,96
a0ece5ddc7014614a12c40d32128c938,2,2.09,1.04,1.04,0.05,2.04,1.99,417.0,417.0,240,594,354,0.56,120
a0f4c1aafeda4398a7afe66c37caf416,7,808.75,115.54,21.88,14.6,685.07,670.47,403.71,276.0,54,714,660,1.06,0
a0f63f6e1285445dbbdcc5d4943c843f,17,213.6,12.56,12.77,5.6,22.0,16.4,404.82,480.0,6,702,696,2.44,12
a0fb77c8d7784e34932397effeaebff3,3,4.83,1.61,2.03,0.3,2.5,2.2,412.0,456.0,216,564,348,0.86,150
a10162dac5614ce28bc0e2d154e2224c,5,108.75,21.75,23.18,11.9,27.68,15.78,442.8,474.0,240,654,414,1.21,60
a104f5f8f470487693d626d36317dcf7,16,117.94,7.37,7.78,4.0,9.86,5.86,398.25,453.0,36,666,630,2.54,48
a10940d6554e43428f26ce684faea684,6,89.01,14.84,12.33,10.91,24.83,13.92,376.0,393.0,144,660,516,1.16,54
a10fcf3dacaf4bedacc1626f26c15311,12,30.37,2.53,2.4,0.81,4.73,3.92,456.5,510.0,42,630,588,2.04,84
a1110e0aaa5a4255bfa8253cab228446,6,41.86,6.98,4.5,1.98,19.96,17.98,473.0,546.0,6,696,690,0.87,18
a11336b8507b44afafce2b171f222410,2,48.34,24.17,24.17,14.82,33.52,18.7,396.0,396.0,300,492,192,1.04,222
a118079090144aec9dd4ddb957a5ede5,4,111.58,27.9,25.74,17.37,42.72,25.35,520.5,474.0,444,690,246,1.63,24
a1183510d48a4ebfa68a19e2340ea6d9,6,106.42,17.74,16.9,9.25,33.32,24.07,303.0,219.0,120,558,438,1.37,156
a1183855451e4250adb676f87d5f8398,17,41.45,2.44,2.14,0.05,6.25,6.2,415.76,468.0,30,702,672,2.53,12
a11b6892c14148c78ec4a8d10ad4b31d,5,122.92,24.58,20.98,13.89,44.85,30.96,427.2,522.0,180,618,438,1.14,96
a12433fc99bd4cf8972c70afbd420c82,3,79.56,26.52,28.6,18.35,32.61,14.26,378.0,348.0,168,618,450,0.67,96
a126d354276d4b37b32b8f2ddac3235f,10,24.14,2.41,2.33,0.69,5.05,4.36,352.8,327.0,48,714,666,1.5,0
a12fba072dae4e3aae2e1b4b92b92aa1,6,1011.82,168.64,31.22,17.46,871.51,854.05,206.0,132.0,12,600,588,1.02,114
a131dc58063e49d49a54a1cfe248f43f,15,233.24,15.55,16.49,4.96,28.65,23.69,398.8,366.0,66,702,636,2.36,12
a138d7637a054c37800609decf35c5c6,2,47.13,23.56,23.56,23.51,23.62,0.11,339.0,339.0,0,678,678,0.29,36
a13cf656543040d89b857709ed97c25b,11,53.74,4.89,4.77,0.86,14.84,13.98,504.55,510.0,324,690,366,3.01,24
a13d12b423c0443cbaa3815ce04ed056,8,32.91,4.11,3.42,0.93,9.74,8.81,364.5,417.0,66,540,474,1.69,174
a13ec678393e4503958b05b787a2938b,2,58.7,29.35,29.35,25.43,33.27,7.84,375.0,375.0,132,618,486,0.41,96
a1402a6f6b7d431c96cd1a238faa6a0c,6,5.7,0.95,0.68,0.05,2.8,2.75,450.0,417.0,390,606,216,2.78,108
a142691e2215486db5b56ec3bb5f91d7,5,149.87,29.97,27.82,23.88,43.02,19.14,301.2,258.0,114,492,378,1.32,222
a14393c10e5944cda2488c029c82e662,7,20.47,2.92,3.52,0.45,5.18,4.73,376.29,420.0,42,606,564,1.24,108
a147578205db4be7a99b6280c1fd9418,4,18.96,4.74,4.38,1.55,8.64,7.09,459.0,552.0,54,678,624,0.64,36
a14c2517450542f4b55c2c13901e21ca,8,65.41,8.18,6.48,3.77,18.55,14.78,508.5,489.0,414,642,228,3.51,72
a14c3e31d31c412c9f013f8880f82ef0,7,23.4,3.34,2.99,0.65,9.02,8.37,445.71,402.0,144,684,540,1.3,30
a14d4f2ec359464f8d4aeac17b755903,14,303.38,21.67,20.94,15.31,32.14,16.83,439.29,399.0,198,696,498,2.81,18
a155c47e0f8b40efa3ff1f16112f8f68,20,104.45,5.22,1.71,0.07,65.33,65.26,360.3,399.0,30,696,666,3.0,18
a157744e117f436fab46aad897ae1f87,8,162.04,20.26,19.66,15.44,24.79,9.35,377.25,357.0,12,660,648,1.23,54
a159f8df69374de387f82fdeae9f27e8,23,93.34,4.06,2.62,0.66,10.4,9.74,329.74,360.0,6,690,684,3.36,24
a16a9c5a2aaa4b14a3ae6b94080a2812,6,12.56,2.09,2.09,0.67,3.12,2.45,337.0,300.0,144,594,450,1.33,120
a16c2818b2ab4065801b1be1f1fecaf3,9,15.81,1.76,1.09,0.05,6.84,6.79,402.67,408.0,48,678,630,1.43,36
a16e3e6a77ee4f359409f8f19d2b8d2c,3,6.22,2.07,1.35,0.86,4.01,3.15,548.0,480.0,450,714,264,1.14,0
a1798d3d7ef14e52980c80d64f0e7945,13,36.13,2.78,2.27,0.48,6.84,6.36,378.0,438.0,42,696,654,1.99,18
a18112ca30494105b67b7f7760492789,4,135.48,33.87,33.47,20.86,47.68,26.82,399.0,372.0,198,654,456,0.88,60
a182165ed3da4048917d042f7df9ae17,2,22.48,11.24,11.24,5.83,16.65,10.82,237.0,237.0,198,276,78,2.56,438
a1823a6fd86b4d88905c5e9339c86db1,5,10.1,2.02,2.16,0.57,3.34,2.77,415.2,342.0,204,636,432,1.16,78
a18461ce01d340eb8704bf7fb692c6ba,6,111.98,18.66,19.97,11.47,25.95,14.48,412.0,483.0,126,618,492,1.22,96
a18478f350d04f7f994ec231b2e66c62,11,176.83,16.08,15.83,8.8,27.88,19.08,468.55,564.0,30,702,672,1.64,12
a185c577106242908e3b27407d82ea53,17,57.15,3.36,2.83,0.72,14.43,13.71,378.71,396.0,72,690,618,2.75,24
a185ffa762294ed0b1f33df8c88ac242,12,23.01,1.92,1.52,0.05,5.29,5.24,455.0,495.0,108,696,588,2.04,18
a187f250fe72405788e7fcf0c20b8e09,4,128.09,32.02,29.3,24.55,44.94,20.39,493.5,510.0,336,618,282,1.42,96
a1895cf557204035971a47a40fa3546f,4,103.51,25.88,26.2,20.81,30.29,9.48,493.5,540.0,198,696,498,0.8,18
a190c39429ab4e43a0f2da102f98a045,10,240.79,24.08,25.1,14.64,29.7,15.06,426.0,468.0,210,636,426,2.35,78
a1937fea175243939f6b096f50f1358a,9,30.67,3.41,3.01,0.43,8.5,8.07,443.33,534.0,60,702,642,1.4,12
a197ac9c98934b61a842d04b959c0ac2,12,129.12,10.76,9.54,5.87,19.85,13.98,519.0,570.0,330,684,354,3.39,30
a19ede978c814ac28267c51c93c1cd2c,10,268.89,26.89,28.18,14.69,37.66,22.97,370.8,378.0,78,702,624,1.6,12
a1a1a03fe25b4a488bce9a6ea1435c61,10,46.37,4.64,3.22,0.52,11.77,11.25,345.6,366.0,6,678,672,1.49,36
a1a27287679c448fa78a6d934dd665b6,9,37.12,4.12,3.34,0.26,10.16,9.9,423.33,474.0,156,612,456,1.97,102
a1a51f4f039b496580e9e3639dbee210,6,27.96,4.66,4.7,0.06,10.03,9.97,381.0,453.0,48,594,546,1.1,120
a1a5bfd02eab429a8155f9a819ff0ac1,9,29.68,3.3,2.26,0.93,9.27,8.34,374.67,468.0,24,618,594,1.52,96
a1a85bdfc4644774aeaf1b75552e89ba,4,10.52,2.63,3.0,0.36,4.16,3.8,276.0,258.0,60,528,468,0.85,186
a1a8f40407c444cc848468275308958a,8,21.05,2.63,2.41,0.34,6.2,5.86,339.75,246.0,72,714,642,1.25,0
a1ad0bbe76f8403786baa50ff845bc42,5,187.29,37.46,39.35,16.41,53.44,37.03,470.4,516.0,174,714,540,0.93,0
a1adc3692790416ea93570324606afad,18,203.75,11.32,10.68,5.28,19.86,14.58,431.0,402.0,174,684,510,3.53,30
a1af149c0dc24d33844c26ae85e643b9,27,87.29,3.23,3.33,0.05,9.33,9.28,350.67,330.0,6,714,708,3.81,0
a1b42659653a462ba62fed071e1f4284,4,15.59,3.9,2.19,1.31,9.89,8.58,408.0,450.0,60,672,612,0.65,42
a1b9e86542dc4136a522c254616dfa6e,9,20.4,2.27,3.01,0.19,3.54,3.35,390.0,552.0,54,690,636,1.42,24
a1bd64f89836452ca3cd5254de93c7de,3,65.14,21.71,23.27,17.25,24.62,7.37,306.0,330.0,162,426,264,1.14,288
a1c71b2a71b44ae79faa41fdaa746eb3,12,204.97,17.08,16.11,9.76,31.18,21.42,384.0,375.0,114,696,582,2.06,18
a1c72a010c5746f28251ae4267816025,2,19.66,9.83,9.83,5.55,14.11,8.56,456.0,456.0,366,546,180,1.11,168
a1c78aebc61c4b4aa4c958288d86160b,6,82.08,13.68,12.05,8.55,22.71,14.16,501.0,618.0,120,666,546,1.1,48
a1c793fdc13b4cf1a69149b2d473be5a,18,58.46,3.25,2.59,0.24,9.07,8.83,302.33,270.0,18,612,594,3.03,102
a1cafa52856b47d6b5a51b172f9509dc,5,120.63,24.13,4.78,0.54,107.0,106.46,218.4,186.0,84,456,372,1.34,258
a1cdc184a3ff4b57a37670c88d26eca9,18,67.49,3.75,2.34,0.46,10.51,10.05,425.0,399.0,24,708,684,2.63,6
a1cf198e6f334dcb9a4a4f6d8f6d4b84,2,35.93,17.96,17.96,11.47,24.46,12.99,537.0,537.0,528,546,18,11.11,168
a1cf230d997a4037b723673d19f00bac,2,4.47,2.24,2.24,2.01,2.46,0.45,525.0,525.0,480,570,90,2.22,144
a1cf5795a1374abc92152321c336100d,19,39.72,2.09,1.57,0.09,5.5,5.41,410.84,468.0,54,690,636,2.99,24
a1d137224f544926941c34aa8d3e2a7c,14,226.4,16.17,16.08,7.19,24.82,17.63,385.71,447.0,30,696,666,2.1,18
a1dbe018487941de84770ee75729c014,15,29.36,1.96,1.64,0.06,5.8,5.74,370.8,300.0,42,636,594,2.53,78
a1dcc22a7130456296338d45fec72622,8,125.92,15.74,13.94,9.21,24.93,15.72,344.25,372.0,72,672,600,1.33,42
a1e7e694b7e848b89cbc9687dc38d793,5,74.33,14.87,14.93,8.34,20.13,11.79,408.0,414.0,42,714,672,0.74,0
a1eb338ccbca4cc88c9366939f16d819,5,74.17,14.83,14.23,9.95,20.89,10.94,228.0,150.0,18,558,540,0.93,156
a1edbd2104ae4282996556de41ccc96b,12,319.49,26.62,25.62,18.24,40.11,21.87,333.5,396.0,6,690,684,1.75,24
a1ef9bf697a440108744e7e236b6e05b,13,38.33,2.95,2.53,0.39,7.85,7.46,275.54,222.0,24,714,690,1.88,0
a1f12cd9b4b342749bf5b785cd3bd8f4,8,128.31,16.04,15.17,9.37,29.2,19.83,543.0,606.0,216,714,498,1.61,0
a1f4f26d619b4d3da9cd3ec6071e0c20,9,26.64,2.96,2.18,0.44,7.87,7.43,312.67,276.0,168,588,420,2.14,126
a1fe5841547c472c8d394ac9ac09cbde,7,18.83,2.69,2.56,0.93,4.37,3.44,279.43,270.0,42,552,510,1.37,162
a1fecde30e6842178763eaabe1d77b2d,8,29.49,3.69,3.09,0.3,9.75,9.45,252.75,252.0,6,516,510,1.57,198
a200b438d32b4faa98f2b914b1ba7937,5,38.68,7.74,7.97,4.35,12.38,8.03,487.2,528.0,222,684,462,1.08,30
a2062b74d1304d0ab3d870e819b14016,11,143.27,13.02,12.34,7.0,20.37,13.37,324.0,246.0,96,588,492,2.24,126
a206d7f1c7124bd0b16dd13e7932592e,12,110.7,9.22,8.4,3.18,19.22,16.04,530.5,546.0,270,678,408,2.94,36
a207f16edd394f6f8d71531dd444f5f6,12,116.58,9.72,7.98,5.71,19.33,13.62,358.5,384.0,126,672,546,2.2,42
a20a5afb5baa4f6aad21c997d876756c,4,83.53,20.88,22.91,11.34,26.37,15.03,516.0,549.0,294,672,378,1.06,42
a20c4cf47deb418f8e995c9015f15fda,12,281.24,23.44,22.96,13.17,36.65,23.48,340.5,348.0,84,684,600,2.0,30
a216df544a944c2f9796f44e20d0de78,7,156.2,22.31,20.43,13.85,43.47,29.62,301.71,240.0,48,588,540,1.3,126
a21984b77a724561a5f9925dc500b3e4,5,88.76,17.75,17.57,7.64,26.99,19.35,303.6,330.0,12,636,624,0.8,78
a21bb7b8d5c7406eb460dfff62246679,1,18.82,18.82,18.82,18.82,18.82,0.0,624.0,624.0,624,624,0,0.0,90
a225189b10a141d5bb1ff0a05265da4c,8,14.74,1.84,1.42,0.73,4.37,3.64,261.0,243.0,72,462,390,2.05,252
a2283670ca414cde98a2843790a13410,12,28.29,2.36,2.13,0.1,5.59,5.49,363.0,393.0,36,654,618,1.94,60
a22c0779ef004410b831f9eb0090f331,2,51.99,26.0,26.0,20.3,31.69,11.39,606.0,606.0,540,672,132,1.52,42
a230d8940b9947d9ae50e953a6b51eed,7,24.35,3.48,3.7,1.21,6.16,4.95,394.29,366.0,102,648,546,1.28,66
a23b3e7d665e492c819b6fdcb9d34ed3,4,117.24,29.31,29.15,22.95,35.99,13.04,324.0,321.0,54,600,546,0.73,114
a23bb0212eac4e948223dfdd500c7822,5,81.91,16.38,15.91,11.24,21.82,10.58,411.6,414.0,108,642,534,0.94,72
a241dbaddac140bda63db7ee23e2b042,5,15.39,3.08,2.73,0.22,8.72,8.5,422.4,450.0,174,600,426,1.17,114
a245499a51c948829ac0825d9c669ee8,4,9.09,2.27,2.1,0.69,4.21,3.52,304.5,270.0,126,552,426,0.94,162
a24c2ccbffcb47d29491771856b1dcd3,9,47.43,5.27,4.63,2.22,7.73,5.51,502.0,480.0,360,714,354,2.54,0
a24c620e16fd46b19f67ad6ca0a73dde,4,79.05,19.76,18.16,14.03,28.71,14.68,400.5,354.0,252,642,390,1.03,72
a24f1f58f75a442c946fe7659cfd6112,3,86.99,29.0,31.23,22.82,32.94,10.12,564.0,594.0,486,612,126,2.38,102
a2506fdc02c544a98f491ac97fa62f88,13,37.33,2.87,1.71,0.07,7.6,7.53,239.54,138.0,0,654,654,1.99,60
a2581535c17747378c5c34d3a5775e88,2,6.29,3.14,3.14,1.58,4.71,3.13,417.0,417.0,330,504,174,1.15,210
a259fbb314a446579f036219a8d06a3e,15,215.43,14.36,14.22,6.99,25.6,18.61,432.4,546.0,12,714,702,2.14,0
a25edbd49eee4c5cbdaf2930cefb4634,12,81.75,6.81,7.96,1.64,10.21,8.57,419.0,447.0,168,576,408,2.94,138
a25f404d0497412cb77069146257ed32,13,27.01,2.08,1.86,0.19,5.49,5.3,356.31,420.0,30,660,630,2.06,54
a2633655a62e4287a3b651d926a774a6,8,810.87,101.36,22.86,9.19,653.6,644.41,349.5,309.0,102,684,582,1.37,30
a263e877bcc041f6ab1e9789fb95b3a2,2,35.65,17.82,17.82,6.9,28.75,21.85,324.0,324.0,120,528,408,0.49,186
a27a36c99868424aad34d110ee7aafe7,10,22.61,2.26,1.48,0.29,6.62,6.33,326.4,228.0,66,702,636,1.57,12
a27c674f9562416fa55c927bd678ebe1,10,21.79,2.18,1.69,0.42,4.51,4.09,332.4,270.0,6,684,678,1.47,30
a2839d5b96704183981c13add3b04a86,18,240.43,13.36,13.54,6.27,19.68,13.41,438.67,447.0,42,678,636,2.83,36
a28dfcb188604156b79e997bfeb07d4f,5,114.01,22.8,24.62,15.89,31.28,15.39,513.6,462.0,360,672,312,1.6,42
a295311c110841fab8833322d28f76c1,2,38.03,19.02,19.02,14.98,23.05,8.07,612.0,612.0,540,684,144,1.39,30
a29afd946ab14351908814ad77499b21,3,77.31,25.77,28.9,6.31,42.1,35.79,364.0,336.0,102,654,552,0.54,60
a29c214ecfcb403c86b35c13324245c9,12,305.19,25.43,8.09,2.06,212.23,210.17,372.0,369.0,144,612,468,2.56,102
a29ea9a53fc747dfb077c3f2ef84f83a,5,125.86,25.17,24.7,19.82,30.62,10.8,290.4,288.0,18,492,474,1.05,222
a29f77fbfa8b4412966080028a5beb30,16,157.98,9.87,9.18,2.54,23.7,21.16,328.88,315.0,48,708,660,2.42,6
a2a0e12b976846bdacf3d29d74b5bf35,2,0.48,0.24,0.24,0.15,0.33,0.18,513.0,513.0,480,546,66,3.03,168
a2a18d707be74e16b724a57dc78fb40b,3,61.57,20.52,20.02,19.1,22.45,3.35,180.0,162.0,36,342,306,0.98,372
a2a61641e2d84d66b4c59266e4ddc4f9,8,17.68,2.21,2.06,1.16,3.48,2.32,187.5,117.0,0,468,468,1.71,246
a2ac56c8f36448a982009510d0447891,6,18.25,3.04,3.43,0.52,4.39,3.87,298.0,201.0,12,606,594,1.01,108
a2acc24642b34dbca491bb3c5ba2b2ec,15,481.07,32.07,9.81,2.68,356.91,354.23,383.6,384.0,126,624,498,3.01,90
a2b21f7bc43844e7928f1ec87e91bc84,7,192.35,27.48,24.97,18.45,46.46,28.01,426.86,456.0,54,666,612,1.14,48
a2b2d8659d794d55809fba48aa1ae60a,8,155.65,19.46,18.43,14.01,28.45,14.44,513.75,594.0,258,666,408,1.96,48
a2b6a87946dd43bfa72d5617f87ece3f,14,119.52,8.54,8.88,3.08,13.83,10.75,289.71,273.0,42,546,504,2.78,168
a2b7a0b3487a4d779ddf4e11a034e2ee,4,109.16,27.29,26.52,22.95,33.17,10.22,384.0,378.0,234,546,312,1.28,168
a2bd377c7ab74d93bbfd87f70043a9f8,6,30.9,5.15,4.05,1.35,11.18,9.83,379.0,372.0,150,594,444,1.35,120
a2bfbf0ff27f42bd98fd28be9adb56a1,14,199.94,14.28,14.21,3.94,22.7,18.76,389.14,345.0,102,696,594,2.36,18
a2c0832f98d540d1adc77e5bde4b0787,13,80.13,6.16,5.68,1.96,11.89,9.93,423.69,414.0,36,636,600,2.17,78
a2c0d432cf234db5b351bb9cde4ace01,20,43.18,2.16,1.62,0.33,7.36,7.03,422.1,480.0,84,666,582,3.44,48
a2c2d33befb94372833451fdd0820148,16,35.2,2.2,1.74,0.4,4.79,4.39,381.75,333.0,120,678,558,2.87,36
a2c5e6174814461c87ad9c4b6c9c6b05,7,94.33,13.48,12.58,5.81,24.25,18.44,322.29,318.0,90,570,480,1.46,144
a2cfc7436071420ba55020e75a14c970,6,102.11,17.02,16.47,5.04,32.95,27.91,346.0,360.0,114,702,588,1.02,12
a2d1073735424cc68c95b2024d054c61,8,29.29,3.66,2.08,0.76,9.17,8.41,342.0,255.0,132,618,486,1.65,96
a2d1f5082c0d476298e7bc6e904228a0,9,199.1,22.12,19.48,14.82,33.38,18.56,326.0,366.0,48,624,576,1.56,90
a2d2404774b645379a29ec10433ca73a,7,97.18,13.88,12.89,9.09,23.36,14.27,478.29,540.0,252,708,456,1.54,6
a2d3f996f0434f09add121813a3d43d6,4,4.69,1.17,0.68,0.32,3.02,2.7,238.5,183.0,114,474,360,1.11,240
