,person,gender,age,offer_type,income,cnt_offer_completed,cnt_offer_received,cnt_offer_viewed,t_offer_completed,t_offer_received,t_offer_viewed,to_vr,to_cv,to_cr,curiosity_vr,eagerness_cv,overall_cr,influence,ext_influence
18632,87091420f60c4c2fb515e859f7a42b93,M,19,discount,34000,0,2,0,0,288,0,0,0,0,0,0,0,0,0
18633,870b63c0d08b4ce5b5e99fd10785242b,F,87,bogo,72000,0,1,1,0,576,606,30,0,0,3,0,0,0,0
18634,870b63c0d08b4ce5b5e99fd10785242b,F,87,discount,72000,1,4,2,72,228,198,-30,-126,-156,-3,0,0,0,0
18635,870b63c0d08b4ce5b5e99fd10785242b,F,87,informational,72000,0,1,1,0,504,516,12,0,0,7,0,0,0,0
18636,870d8277c06542b49834c8723e2d5567,M,70,bogo,52000,1,2,2,372,456,510,54,-138,-84,1,0,-1,0,0
18637,870d8277c06542b49834c8723e2d5567,M,70,informational,52000,0,1,1,0,504,516,12,0,0,7,0,0,0,0
18638,87141e2759034395b0fd029a2c3fa449,M,66,bogo,62000,1,1,1,618,576,618,42,0,42,2,100,2,1,1
18639,87141e2759034395b0fd029a2c3fa449,M,66,discount,62000,3,3,3,270,248,258,10,12,22,9,7,4,1,0
18640,87141e2759034395b0fd029a2c3fa449,M,66,informational,62000,0,1,1,0,504,522,18,0,0,5,0,0,0,0
18641,8714307476d8480e802d2c23065e5a0d,M,23,bogo,36000,1,3,3,636,440,444,4,192,196,20,0,0,1,0
18642,8714307476d8480e802d2c23065e5a0d,M,23,discount,36000,1,1,1,636,504,504,0,132,132,100,0,0,1,0
18643,8714307476d8480e802d2c23065e5a0d,M,23,informational,36000,0,1,1,0,0,18,18,0,0,5,0,0,0,0
18644,871459b0d34542dfb159773a95d5adb9,M,49,bogo,89000,1,1,1,252,168,204,36,48,84,2,2,1,1,0
18645,871459b0d34542dfb159773a95d5adb9,M,49,discount,89000,2,2,0,264,204,0,0,0,60,0,0,1,0,0
18646,871459b0d34542dfb159773a95d5adb9,M,49,informational,89000,0,1,1,0,504,570,66,0,0,1,0,0,0,0
18647,871f839ad65c4bb9bfd6ed4baf7b4193,F,41,bogo,33000,1,3,1,396,472,504,32,-108,-76,3,0,-1,0,0
18648,8720b63cb4fe4aa39fce537860356bdc,M,54,bogo,61000,0,1,1,0,168,174,6,0,0,14,0,0,0,0
18649,8720b63cb4fe4aa39fce537860356bdc,M,54,discount,61000,0,3,0,0,304,0,0,0,0,0,0,0,0,0
18650,872683bcd7534cebbed03becb39014d9,F,46,bogo,96000,1,1,1,504,504,504,0,0,0,100,100,100,1,1
18651,872683bcd7534cebbed03becb39014d9,F,46,discount,96000,4,4,3,357,330,338,8,19,27,11,5,3,1,0
18652,87278b175f464e29b6849b4c6ea0075e,O,58,bogo,86000,1,1,1,516,504,516,12,0,12,7,100,7,1,1
18653,87278b175f464e29b6849b4c6ea0075e,O,58,discount,86000,3,3,3,246,192,234,42,12,54,2,7,1,1,0
18654,87278b175f464e29b6849b4c6ea0075e,O,58,informational,86000,0,1,1,0,576,576,0,0,0,100,0,0,0,0
18655,872a3cbeb41a47ccabbd7408ac774672,F,32,bogo,49000,1,1,1,606,576,672,96,-66,30,1,-1,3,0,0
18656,872a3cbeb41a47ccabbd7408ac774672,F,32,discount,49000,3,3,3,424,336,380,44,44,88,2,2,1,1,0
18657,872b4afbb72f4aed8629e5ac9d81ed57,M,32,bogo,58000,1,1,1,210,168,186,18,24,42,5,4,2,1,0
18658,872b4afbb72f4aed8629e5ac9d81ed57,M,32,discount,58000,4,5,2,574,364,486,121,88,209,0,1,0,1,0
18659,872d1991ddc74b8081fcea3482a6526c,F,57,bogo,92000,2,2,2,258,204,228,24,30,54,4,3,1,1,0
18660,872d1991ddc74b8081fcea3482a6526c,F,57,discount,92000,2,3,2,342,360,423,63,-81,-18,1,-1,-5,0,0
18661,872d1991ddc74b8081fcea3482a6526c,F,57,informational,92000,0,1,1,0,504,516,12,0,0,7,0,0,0,0
18662,872e5259cef8468fb5975a3402e14176,M,86,bogo,56000,1,1,1,522,504,510,6,12,18,14,7,5,1,0
18663,872e5259cef8468fb5975a3402e14176,M,86,discount,56000,2,2,2,309,288,318,30,-9,21,3,-12,4,0,0
18664,872e5259cef8468fb5975a3402e14176,M,86,informational,56000,0,1,1,0,408,432,24,0,0,4,0,0,0,0
18665,87360e453d234d65a71d3b2f38958bbb,M,62,bogo,44000,1,5,4,672,364,361,-3,310,307,-43,0,0,1,0
18666,87360e453d234d65a71d3b2f38958bbb,M,62,discount,44000,0,1,1,0,168,168,0,0,0,100,0,0,0,0
18667,873f0e0caae14b9fba66f6db4e715aa4,M,64,bogo,63000,1,5,4,168,283,279,-4,-111,-115,-31,0,0,0,0
18668,873f0e0caae14b9fba66f6db4e715aa4,M,64,discount,63000,1,1,1,714,576,606,30,108,138,3,0,0,1,0
18669,87434c4438e945e78107fc4fcf0c6a9f,M,54,bogo,62000,0,1,1,0,504,582,78,0,0,1,0,0,0,0
18670,87434c4438e945e78107fc4fcf0c6a9f,M,54,discount,62000,1,2,2,210,288,342,54,-132,-78,1,0,-1,0,0
18671,874882329892408b82c97732674db8cb,F,68,bogo,119000,1,2,1,684,288,576,288,108,396,0,0,0,1,0
18672,874882329892408b82c97732674db8cb,F,68,discount,119000,4,4,1,406,354,222,-132,184,52,0,0,1,1,0
18673,8750853c02784cd280b35bc7f7c59b43,M,78,bogo,66000,0,2,2,0,204,246,42,0,0,2,0,0,0,0
18674,8750853c02784cd280b35bc7f7c59b43,M,78,discount,66000,0,1,1,0,168,180,12,0,0,7,0,0,0,0
18675,8750853c02784cd280b35bc7f7c59b43,M,78,informational,66000,0,1,0,0,336,0,0,0,0,0,0,0,0,0
18676,875bf22eeaba436a840e2a658cd8aab9,F,55,bogo,50000,3,3,3,410,360,366,6,44,50,14,2,1,1,0
18677,875bf22eeaba436a840e2a658cd8aab9,F,55,discount,50000,2,2,2,303,168,219,51,84,135,1,1,0,1,0
18678,875bf22eeaba436a840e2a658cd8aab9,F,55,informational,50000,0,1,1,0,576,576,0,0,0,100,0,0,0,0
18679,875cc24b75544ba5adf81e64cec57d1b,M,33,bogo,34000,0,2,1,0,420,336,-84,0,0,-1,0,0,0,0
18680,875cc24b75544ba5adf81e64cec57d1b,M,33,discount,34000,0,2,1,0,492,432,-60,0,0,-1,0,0,0,0
18681,875ee9ed0b014865aea69a3157bbb4aa,F,59,bogo,60000,0,1,1,0,168,168,0,0,0,100,0,0,0,0
18682,875ee9ed0b014865aea69a3157bbb4aa,F,59,discount,60000,1,2,2,162,252,303,51,-141,-90,1,0,-1,0,0
18683,875ee9ed0b014865aea69a3157bbb4aa,F,59,informational,60000,0,1,1,0,408,420,12,0,0,7,0,0,0,0
18684,8761fec65f35489582dc34b2597556dd,M,74,bogo,71000,1,2,2,120,84,93,9,27,36,10,3,2,1,0
18685,8761fec65f35489582dc34b2597556dd,M,74,discount,71000,1,1,1,354,336,342,6,12,18,14,7,5,1,0
18686,8761fec65f35489582dc34b2597556dd,M,74,informational,71000,0,1,1,0,576,600,24,0,0,4,0,0,0,0
18687,876b4845bc1f425ca282fc6d3bdfaf85,M,54,bogo,66000,2,3,3,357,328,350,22,7,29,4,12,3,1,0
18688,876b4845bc1f425ca282fc6d3bdfaf85,M,54,discount,66000,1,2,2,198,252,273,21,-75,-54,4,-1,-1,0,0
18689,876b9e48f855451dab78445f28381fed,F,70,bogo,114000,0,1,0,0,336,0,0,0,0,0,0,0,0,0
18690,876b9e48f855451dab78445f28381fed,F,70,discount,114000,3,4,2,252,288,258,-30,-6,-36,-3,-20,-2,0,0
18691,876b9e48f855451dab78445f28381fed,F,70,informational,114000,0,1,0,0,504,0,0,0,0,0,0,0,0,0
18692,876ca8a8eacf44cda53c1403b98e53e9,F,55,bogo,115000,1,2,1,552,252,510,258,42,300,0,2,0,1,0
18693,876ca8a8eacf44cda53c1403b98e53e9,F,55,discount,115000,1,1,1,180,168,180,12,0,12,7,100,7,1,1
18694,876d0b304eca45a496e7fcdc8e37af02,F,76,bogo,102000,2,2,1,588,540,690,150,-102,48,0,0,2,0,0
18695,876d0b304eca45a496e7fcdc8e37af02,F,76,discount,102000,2,2,1,378,288,186,-102,192,90,0,0,1,1,0
18696,8771f96bc7f947c09a8f78ee2e14a1a7,F,49,bogo,113000,3,5,3,564,316,490,173,74,247,0,1,0,1,0
18697,8771f96bc7f947c09a8f78ee2e14a1a7,F,49,discount,113000,1,1,1,408,408,408,0,0,0,100,100,100,1,1
18698,877863724c474a61a11755c97640f48d,M,64,bogo,59000,1,1,1,402,336,378,42,24,66,2,4,1,1,0
18699,877863724c474a61a11755c97640f48d,M,64,discount,59000,3,3,2,458,416,396,-20,62,42,-5,1,2,1,0
18700,877ad365e45440a1beeaefe2a7ea717b,F,90,bogo,33000,1,1,1,528,408,450,42,78,120,2,1,0,1,0
18701,877ad365e45440a1beeaefe2a7ea717b,F,90,discount,33000,0,1,0,0,0,0,0,0,0,0,0,0,0,0
18702,877ad365e45440a1beeaefe2a7ea717b,F,90,informational,33000,0,2,2,0,456,486,30,0,0,3,0,0,0,0
18703,878a89abc3bd43a8841629c4e84187aa,F,45,bogo,87000,4,5,5,498,364,373,8,124,133,10,0,0,1,0
18704,878a89abc3bd43a8841629c4e84187aa,F,45,informational,87000,0,1,1,0,168,174,6,0,0,14,0,0,0,0
18705,878aa359ce5742e4b2f47af62c998f5d,F,51,bogo,87000,3,4,4,382,330,352,22,29,52,4,3,1,1,0
18706,878aa359ce5742e4b2f47af62c998f5d,F,51,discount,87000,1,1,1,216,168,228,60,-12,48,1,-9,2,0,0
18707,878aa359ce5742e4b2f47af62c998f5d,F,51,informational,87000,0,1,1,0,504,534,30,0,0,3,0,0,0,0
18708,878adaf38ab74ed39fd287be074ef1a0,M,52,bogo,92000,2,2,2,345,252,270,18,75,93,5,1,1,1,0
18709,878adaf38ab74ed39fd287be074ef1a0,M,52,informational,92000,0,1,1,0,408,642,234,0,0,0,0,0,0,0
18710,87945e8bfd1c46d69cfb85c2030616db,F,53,bogo,100000,2,2,2,345,252,270,18,75,93,5,1,1,1,0
18711,87945e8bfd1c46d69cfb85c2030616db,F,53,discount,100000,3,3,2,458,440,465,25,-7,18,3,-16,5,0,0
18712,879be03973684f469619e086feba5b86,M,30,bogo,67000,0,2,2,0,252,261,9,0,0,10,0,0,0,0
18713,879be03973684f469619e086feba5b86,M,30,discount,67000,1,2,0,510,372,0,0,0,138,0,0,0,0,0
18714,879be03973684f469619e086feba5b86,M,30,informational,67000,0,1,1,0,168,288,120,0,0,0,0,0,0,0
18715,879be27695d74227bc9974662ec74852,M,56,bogo,49000,0,2,2,0,540,552,12,0,0,7,0,0,0,0
18716,879be27695d74227bc9974662ec74852,M,56,discount,49000,0,3,0,0,168,0,0,0,0,0,0,0,0,0
18717,87ab31c624964083bb6a4e3a64fd7c55,F,51,bogo,43000,0,1,1,0,168,180,12,0,0,7,0,0,0,0
18718,87ab31c624964083bb6a4e3a64fd7c55,F,51,discount,43000,2,2,2,612,540,570,30,42,72,3,2,1,1,0
18719,87ab31c624964083bb6a4e3a64fd7c55,F,51,informational,43000,0,2,1,0,168,108,-60,0,0,-1,0,0,0,0
18720,87b2124d7bb04ec1b1cbca7942261d91,F,53,bogo,98000,3,3,2,474,416,474,58,0,58,1,100,1,1,1
18721,87b2124d7bb04ec1b1cbca7942261d91,F,53,discount,98000,1,1,0,600,576,0,0,0,24,0,0,4,0,0
18722,87b2124d7bb04ec1b1cbca7942261d91,F,53,informational,98000,0,1,0,0,168,0,0,0,0,0,0,0,0,0
18723,87b31f82fd6540f99fd24e368ee6743b,M,41,discount,75000,1,2,1,264,372,168,-204,96,-108,0,1,0,1,0
18724,87b31f82fd6540f99fd24e368ee6743b,M,41,informational,75000,0,3,2,0,280,210,-70,0,0,-1,0,0,0,0
18725,87b3c5bd31874eec883fcaddc54cac6c,F,68,bogo,108000,1,3,2,456,496,480,-16,-24,-40,-6,-4,-2,0,0
18726,87b3c5bd31874eec883fcaddc54cac6c,F,68,discount,108000,1,1,1,216,168,186,18,30,48,5,3,2,1,0
18727,87b495683ce645ea96131505c5855947,F,50,bogo,82000,2,2,2,369,336,345,9,24,33,10,4,2,1,0
18728,87b495683ce645ea96131505c5855947,F,50,discount,82000,2,2,0,438,372,0,0,0,66,0,0,1,0,0
18729,87b495683ce645ea96131505c5855947,F,50,informational,82000,0,1,1,0,576,666,90,0,0,1,0,0,0,0
18730,87b78dddf0c6444bb3f435a91fcbe238,F,45,bogo,47000,3,4,4,454,414,429,15,25,40,6,3,2,1,0
18731,87b78dddf0c6444bb3f435a91fcbe238,F,45,discount,47000,1,1,1,390,336,348,12,42,54,7,2,1,1,0
18732,87baffa663b24a639035a82459834c62,M,67,bogo,91000,0,4,4,0,330,345,15,0,0,6,0,0,0,0
18733,87baffa663b24a639035a82459834c62,M,67,discount,91000,0,1,1,0,504,516,12,0,0,7,0,0,0,0
18734,87baffa663b24a639035a82459834c62,M,67,informational,91000,0,1,1,0,168,222,54,0,0,1,0,0,0,0
18735,87c14d061aad41638bc2d153158b008f,F,51,bogo,51000,2,2,1,357,336,168,-168,189,21,0,0,4,1,0
18736,87c14d061aad41638bc2d153158b008f,F,51,discount,51000,3,3,3,478,440,482,42,-4,38,2,-33,2,0,0
18737,87c6f338c6eb4e37899325caa5bd5f38,M,50,bogo,89000,0,1,1,0,408,408,0,0,0,100,0,0,0,0
18738,87c6f338c6eb4e37899325caa5bd5f38,M,50,discount,89000,5,5,5,416,316,342,25,74,99,3,1,0,1,0
18739,87c72040408847a9a7b563946867c051,M,43,bogo,69000,0,1,1,0,504,504,0,0,0,100,0,0,0,0
18740,87c72040408847a9a7b563946867c051,M,43,discount,69000,1,4,4,486,270,321,51,165,216,1,0,0,1,0
18741,87cd8024319544c18c17e3045ddfd83a,M,50,bogo,91000,1,1,0,144,0,0,0,0,144,0,0,0,0,0
18742,87cd8024319544c18c17e3045ddfd83a,M,50,informational,91000,0,4,2,0,396,585,189,0,0,0,0,0,0,0
18743,87cef380122f4b21bd8b60979340eb2b,F,60,bogo,55000,3,3,3,468,416,426,10,42,52,9,2,1,1,0
18744,87cef380122f4b21bd8b60979340eb2b,F,60,informational,55000,0,1,1,0,0,36,36,0,0,2,0,0,0,0
18745,87d77223236342d5983c7d7c5e598ef6,M,83,bogo,63000,2,2,2,324,288,342,54,-18,36,1,-5,2,0,0
18746,87d77223236342d5983c7d7c5e598ef6,M,83,discount,63000,1,1,1,426,336,348,12,78,90,7,1,1,1,0
18747,87d77223236342d5983c7d7c5e598ef6,M,83,informational,63000,0,2,2,0,288,309,21,0,0,4,0,0,0,0
18748,87deb7387c0f4ef7bbf8239665a23e1b,F,35,bogo,33000,0,1,1,0,168,186,18,0,0,5,0,0,0,0
18749,87deb7387c0f4ef7bbf8239665a23e1b,F,35,discount,33000,2,2,2,411,372,399,27,12,39,3,7,2,1,0
18750,87deb7387c0f4ef7bbf8239665a23e1b,F,35,informational,33000,0,1,1,0,576,600,24,0,0,4,0,0,0,0
18751,87eec09bfcda4a95a7100b6e77f066a9,F,80,bogo,75000,3,3,3,488,416,462,46,26,72,2,3,1,1,0
18752,87eec09bfcda4a95a7100b6e77f066a9,F,80,discount,75000,1,1,1,666,576,582,6,84,90,14,1,1,1,0
18753,87eec09bfcda4a95a7100b6e77f066a9,F,80,informational,75000,0,1,1,0,0,42,42,0,0,2,0,0,0,0
18754,87ef3f7155fb4ea9b5e1249c22d0240a,F,63,discount,34000,2,2,2,417,336,414,78,3,81,1,25,1,1,0
18755,87ef3f7155fb4ea9b5e1249c22d0240a,F,63,informational,34000,0,2,0,0,288,0,0,0,0,0,0,0,0,0
18756,87efa556dd48400cb4231a273e088bcf,F,71,bogo,105000,1,1,1,600,504,540,36,60,96,2,1,1,1,0
18757,87efa556dd48400cb4231a273e088bcf,F,71,discount,105000,3,3,2,290,248,204,-44,86,42,-2,1,2,1,0
18758,87f1cb5ed8fb4cfc90f0b80c3cb14fe1,M,78,bogo,44000,0,2,1,0,540,504,-36,0,0,-2,0,0,0,0
18759,87f1cb5ed8fb4cfc90f0b80c3cb14fe1,M,78,discount,44000,0,1,0,0,0,0,0,0,0,0,0,0,0,0
18760,87f1cb5ed8fb4cfc90f0b80c3cb14fe1,M,78,informational,44000,0,1,1,0,168,168,0,0,0,100,0,0,0,0
18761,87f6c3825bbf4a6db67dc6186963de06,F,59,bogo,48000,2,2,2,381,372,393,21,-12,9,4,-9,10,0,0
18762,87fbf08570954a3bbbfa53062a68d232,M,82,bogo,50000,0,2,2,0,456,459,3,0,0,25,0,0,0,0
18763,87fbf08570954a3bbbfa53062a68d232,M,82,discount,50000,0,3,3,0,304,320,16,0,0,5,0,0,0,0
18764,87fbf08570954a3bbbfa53062a68d232,M,82,informational,50000,0,1,1,0,168,174,6,0,0,14,0,0,0,0
18765,87fdae2050aa4033b2aed90983a6d3be,M,65,discount,80000,0,3,1,0,416,426,10,0,0,9,0,0,0,0
18766,87fdae2050aa4033b2aed90983a6d3be,M,65,informational,80000,0,1,1,0,576,582,6,0,0,14,0,0,0,0
18767,87fe85865202490f86637755fa438f54,M,79,bogo,56000,3,3,2,524,496,555,59,-31,28,1,-3,3,0,0
18768,87fe85865202490f86637755fa438f54,M,79,discount,56000,1,1,1,96,0,84,84,12,96,1,7,1,1,0
18769,88039391f4304a0a9cc2ce1f64b92eb4,M,69,bogo,103000,1,1,1,492,408,438,30,54,84,3,1,1,1,0
18770,88039391f4304a0a9cc2ce1f64b92eb4,M,69,discount,103000,2,3,3,648,360,380,20,268,288,4,0,0,1,0
18771,88054a37ec84477a84a9473844069827,M,22,bogo,60000,0,3,3,0,440,480,40,0,0,2,0,0,0,0
18772,88054a37ec84477a84a9473844069827,M,22,discount,60000,0,2,0,0,252,0,0,0,0,0,0,0,0,0
18773,8807861d85f24d7c8d888f33e96d940e,M,57,discount,79000,3,3,3,364,248,262,14,102,116,6,0,0,1,0
18774,880bc4be716e412b8015e2e4fe32a7de,O,67,bogo,33000,0,1,1,0,336,396,60,0,0,1,0,0,0,0
18775,880bc4be716e412b8015e2e4fe32a7de,O,67,discount,33000,0,2,1,0,540,582,42,0,0,2,0,0,0,0
18776,88159d335dab4d4f8d75d49e0de29dcf,M,53,bogo,35000,3,3,3,444,360,384,24,60,84,4,1,1,1,0
18777,88159d335dab4d4f8d75d49e0de29dcf,M,53,discount,35000,2,2,1,552,456,588,132,-36,96,0,-2,1,0,0
18778,881f59885b5845fd8c1b56502018befd,M,24,bogo,40000,0,2,2,0,456,459,3,0,0,25,0,0,0,0
18779,881f59885b5845fd8c1b56502018befd,M,24,discount,40000,1,1,1,522,408,426,18,96,114,5,1,0,1,0
18780,881f59885b5845fd8c1b56502018befd,M,24,informational,40000,0,1,1,0,0,102,102,0,0,0,0,0,0,0
18781,882346bfc610473c8505199a5179d302,M,64,bogo,69000,0,1,1,0,408,426,18,0,0,5,0,0,0,0
18782,882346bfc610473c8505199a5179d302,M,64,discount,69000,1,1,1,258,168,168,0,90,90,100,1,1,1,0
18783,882346bfc610473c8505199a5179d302,M,64,informational,69000,0,1,1,0,0,24,24,0,0,4,0,0,0,0
18784,8827be85fca64a43bb6459f4099e16f9,M,28,bogo,35000,0,2,2,0,336,375,39,0,0,2,0,0,0,0
18785,8827be85fca64a43bb6459f4099e16f9,M,28,discount,35000,0,2,1,0,168,0,-168,0,0,0,0,0,0,0
18786,8828821b64b24731a6da16806b3f50c5,F,48,bogo,41000,0,3,3,0,496,518,22,0,0,4,0,0,0,0
18787,8828821b64b24731a6da16806b3f50c5,F,48,discount,41000,0,1,0,0,0,0,0,0,0,0,0,0,0,0
18788,882b3c371f384c79b7688960ca35d7ad,F,40,bogo,52000,1,1,1,672,504,546,42,126,168,2,0,0,1,0
18789,882b3c371f384c79b7688960ca35d7ad,F,40,discount,52000,0,1,1,0,0,24,24,0,0,4,0,0,0,0
18790,882b3c371f384c79b7688960ca35d7ad,F,40,informational,52000,0,2,2,0,252,285,33,0,0,2,0,0,0,0
18791,882f6c59750843a08acea27df6815789,F,91,bogo,54000,0,3,2,0,168,171,3,0,0,25,0,0,0,0
18792,882f6c59750843a08acea27df6815789,F,91,discount,54000,0,1,0,0,576,0,0,0,0,0,0,0,0,0
18793,882f6c59750843a08acea27df6815789,F,91,informational,54000,0,2,0,0,456,0,0,0,0,0,0,0,0,0
18794,883154b582374762a496c60758780d64,F,84,bogo,92000,1,2,2,72,204,243,39,-171,-132,2,0,0,0,0
18795,883154b582374762a496c60758780d64,F,84,discount,92000,0,1,0,0,504,0,0,0,0,0,0,0,0,0
18796,883154b582374762a496c60758780d64,F,84,informational,92000,0,2,1,0,372,198,-174,0,0,0,0,0,0,0
18797,8836295fb69f4c53aa23c7b614cff7bf,M,57,bogo,73000,4,4,1,454,396,600,204,-145,58,0,0,1,0,0
18798,8836295fb69f4c53aa23c7b614cff7bf,M,57,discount,73000,1,1,0,72,0,0,0,0,72,0,0,1,0,0
18799,8836295fb69f4c53aa23c7b614cff7bf,M,57,informational,73000,0,1,1,0,408,420,12,0,0,7,0,0,0,0
18800,8838cec17e724568b03c6206dc166a71,F,39,bogo,31000,0,1,1,0,168,174,6,0,0,14,0,0,0,0
18801,8838cec17e724568b03c6206dc166a71,F,39,discount,31000,1,2,1,114,252,24,-228,90,-138,0,1,0,1,0
18802,883df6ab4b364bbd85c2373430e12c7e,M,29,bogo,65000,2,4,4,390,228,247,19,142,162,4,0,0,1,0
18803,883df6ab4b364bbd85c2373430e12c7e,M,29,discount,65000,1,1,1,576,576,576,0,0,0,100,100,100,1,1
18804,8842ff584c2847678f78f459800fea65,M,75,bogo,76000,0,1,1,0,336,384,48,0,0,2,0,0,0,0
18805,8842ff584c2847678f78f459800fea65,M,75,discount,76000,2,2,2,357,336,345,9,12,21,10,7,4,1,0
18806,8842ff584c2847678f78f459800fea65,M,75,informational,76000,0,2,2,0,492,549,57,0,0,1,0,0,0,0
18807,884a4f84900746388eac0d67a194ab27,M,23,bogo,69000,3,3,2,252,224,354,130,-102,28,0,0,3,0,0
18808,884a4f84900746388eac0d67a194ab27,M,23,discount,69000,1,1,1,594,576,630,54,-36,18,1,-2,5,0,0
18809,885d8e7de35e4b7abb7c6f494c82c271,M,53,bogo,56000,0,3,3,0,304,324,20,0,0,4,0,0,0,0
18810,885d8e7de35e4b7abb7c6f494c82c271,M,53,discount,56000,0,1,0,0,576,0,0,0,0,0,0,0,0,0
18811,885f2524dae5453680f8767a3816ac23,M,54,bogo,88000,0,1,0,0,0,0,0,0,0,0,0,0,0,0
18812,885f2524dae5453680f8767a3816ac23,M,54,discount,88000,2,2,1,414,372,408,36,6,42,2,14,2,1,0
18813,885f2524dae5453680f8767a3816ac23,M,54,informational,88000,0,1,1,0,168,252,84,0,0,1,0,0,0,0
18814,8862db7534f44d65bd9e6ba75e899a94,F,36,bogo,50000,2,2,2,369,336,354,18,15,33,5,6,2,1,0
18815,8862db7534f44d65bd9e6ba75e899a94,F,36,discount,50000,1,1,0,486,336,0,0,0,150,0,0,0,0,0
18816,8862db7534f44d65bd9e6ba75e899a94,F,36,informational,50000,0,1,0,0,576,0,0,0,0,0,0,0,0,0
18817,886a279ebca346daa13bcfd1aa0d8fae,F,50,bogo,75000,1,1,0,408,408,0,0,0,0,0,0,100,0,0
18818,886a279ebca346daa13bcfd1aa0d8fae,F,50,discount,75000,2,2,2,222,84,111,27,111,138,3,0,0,1,0
18819,886e98d7b2b34db7a122121e0760b05d,M,62,discount,72000,2,2,2,468,456,468,12,0,12,7,100,7,1,1
18820,886e98d7b2b34db7a122121e0760b05d,M,62,informational,72000,0,1,1,0,168,240,72,0,0,1,0,0,0,0
18821,887235ab5787412a82ec2995d27395c8,F,42,bogo,94000,1,1,1,588,576,576,0,12,12,100,7,7,1,0
18822,887235ab5787412a82ec2995d27395c8,F,42,discount,94000,1,1,1,510,504,504,0,6,6,100,14,14,1,0
18823,887235ab5787412a82ec2995d27395c8,F,42,informational,94000,0,3,3,0,192,216,24,0,0,4,0,0,0,0
18824,887307808066435ea25fa51c5a6924bf,M,39,bogo,69000,0,1,1,0,504,510,6,0,0,14,0,0,0,0
18825,887307808066435ea25fa51c5a6924bf,M,39,discount,69000,1,2,2,390,288,336,48,54,102,2,1,0,1,0
18826,887307808066435ea25fa51c5a6924bf,M,39,informational,69000,0,2,1,0,456,354,-102,0,0,0,0,0,0,0
18827,8875068083504a07acb73e37eaf0a048,M,26,bogo,65000,1,2,2,462,456,489,33,-27,6,2,-3,14,0,0
18828,8875068083504a07acb73e37eaf0a048,M,26,informational,65000,0,2,2,0,336,357,21,0,0,4,0,0,0,0
18829,887a686672ec4e6394e82f0e2a17777e,O,60,discount,86000,0,1,1,0,576,612,36,0,0,2,0,0,0,0
18830,887a686672ec4e6394e82f0e2a17777e,O,60,informational,86000,0,1,1,0,168,180,12,0,0,7,0,0,0,0
18831,88876be460544c19a852db9c55a04099,M,30,bogo,55000,0,4,2,0,354,291,-63,0,0,-1,0,0,0,0
18832,88876be460544c19a852db9c55a04099,M,30,discount,55000,2,2,2,423,288,312,24,111,135,4,0,0,1,0
18833,888b4c8271d7405099787146343929e8,F,64,bogo,100000,2,2,2,465,336,381,45,84,129,2,1,0,1,0
18834,888be69e68ae4fada02ae67a4ec95e41,M,23,bogo,54000,0,1,1,0,504,516,12,0,0,7,0,0,0,0
18835,888be69e68ae4fada02ae67a4ec95e41,M,23,discount,54000,0,4,3,0,372,446,74,0,0,1,0,0,0,0
18836,888c4bee1cb5473a975e73150c6b40e1,F,61,bogo,37000,0,2,1,0,492,408,-84,0,0,-1,0,0,0,0
18837,888c4bee1cb5473a975e73150c6b40e1,F,61,informational,37000,0,4,1,0,252,0,-252,0,0,0,0,0,0,0
18838,888df122aac141adb08b7983ce2d9405,M,48,bogo,60000,1,2,2,252,372,381,9,-129,-120,10,0,0,0,0
18839,888df122aac141adb08b7983ce2d9405,M,48,discount,60000,2,3,1,474,416,390,-26,84,58,-4,1,1,1,0
18840,888df122aac141adb08b7983ce2d9405,M,48,informational,60000,0,1,1,0,0,24,24,0,0,4,0,0,0,0
18841,8890c7a47a05491b8c1ec3c0ce573f5c,F,60,bogo,64000,1,2,2,534,336,342,6,192,198,14,0,0,1,0
18842,8890c7a47a05491b8c1ec3c0ce573f5c,F,60,discount,64000,3,3,2,404,304,327,23,77,100,4,1,0,1,0
18843,8891ef7c303b464984be4829e525b394,M,78,discount,70000,3,5,2,396,398,411,12,-15,-2,7,-7,-71,0,0
18844,88963e5003024882a14691daf105fca9,M,78,bogo,62000,0,3,2,0,280,276,-4,0,0,-33,0,0,0,0
18845,88963e5003024882a14691daf105fca9,M,78,discount,62000,1,2,2,480,288,333,45,147,192,2,0,0,1,0
18846,8899cbcaf33d4e4d87a3f761b5ff8cf2,F,64,bogo,95000,1,1,1,450,408,420,12,30,42,7,3,2,1,0
18847,8899cbcaf33d4e4d87a3f761b5ff8cf2,F,64,discount,95000,1,2,1,210,372,180,-192,30,-162,0,3,0,1,0
18848,8899cbcaf33d4e4d87a3f761b5ff8cf2,F,64,informational,95000,0,1,1,0,0,0,0,0,0,100,0,0,0,0
18849,889aaae24e8a4df7a128f20029aa8422,M,77,bogo,58000,0,1,0,0,504,0,0,0,0,0,0,0,0,0
18850,889aaae24e8a4df7a128f20029aa8422,M,77,discount,58000,1,2,0,210,288,0,0,0,-78,0,0,-1,0,0
18851,889aaae24e8a4df7a128f20029aa8422,M,77,informational,58000,0,2,2,0,252,300,48,0,0,2,0,0,0,0
18852,889bc16ffb064e889da9f5813dd34357,M,40,bogo,65000,1,1,1,432,408,408,0,24,24,100,4,4,1,0
